Product Name,Order Date,Demand,Moving_Average
Team Golf New England Patriots Putter Grip,08-02-2016,3,3
Team Golf New England Patriots Putter Grip,02-03-2016,5,3
Team Golf New England Patriots Putter Grip,03-03-2016,3,3.666666667
Team Golf New England Patriots Putter Grip,09-03-2016,1,3
Team Golf New England Patriots Putter Grip,12-03-2016,5,3
Team Golf New England Patriots Putter Grip,04-04-2016,5,3.666666667
Team Golf New England Patriots Putter Grip,05-04-2016,9,6.333333333
Team Golf New England Patriots Putter Grip,09-04-2016,4,6
Team Golf New England Patriots Putter Grip,10-04-2016,5,6
Team Golf New England Patriots Putter Grip,11-04-2016,3,4
Team Golf New England Patriots Putter Grip,12-04-2016,3,3.666666667
Team Golf New England Patriots Putter Grip,04-05-2016,4,3.333333333
Team Golf New England Patriots Putter Grip,06-05-2016,1,2.666666667
Team Golf New England Patriots Putter Grip,07-05-2016,3,2.666666667
Team Golf New England Patriots Putter Grip,08-05-2016,4,2.666666667
Team Golf New England Patriots Putter Grip,12-05-2016,3,3.333333333
Team Golf New England Patriots Putter Grip,03-06-2016,2,3
Team Golf New England Patriots Putter Grip,07-06-2016,2,2.333333333
Team Golf New England Patriots Putter Grip,08-06-2016,2,2
Team Golf New England Patriots Putter Grip,03-07-2016,7,3.666666667
Team Golf New England Patriots Putter Grip,06-07-2016,4,4.333333333
Team Golf New England Patriots Putter Grip,08-07-2016,1,4
Team Golf New England Patriots Putter Grip,10-07-2016,2,2.333333333
Team Golf New England Patriots Putter Grip,11-07-2016,8,3.666666667
Team Golf New England Patriots Putter Grip,05-08-2016,3,4.333333333
Team Golf New England Patriots Putter Grip,07-08-2016,9,6.666666667
Team Golf New England Patriots Putter Grip,09-08-2016,1,4.333333333
Team Golf New England Patriots Putter Grip,10-08-2016,5,5
Team Golf New England Patriots Putter Grip,11-08-2016,1,2.333333333
Team Golf New England Patriots Putter Grip,01-09-2016,4,3.333333333
Team Golf New England Patriots Putter Grip,03-09-2016,2,2.333333333
Team Golf New England Patriots Putter Grip,04-09-2016,2,2.666666667
Team Golf New England Patriots Putter Grip,05-09-2016,4,2.666666667
Team Golf New England Patriots Putter Grip,07-09-2016,1,2.333333333
Team Golf New England Patriots Putter Grip,10-09-2016,4,3
Team Golf New England Patriots Putter Grip,01-10-2016,3,2.666666667
Team Golf New England Patriots Putter Grip,05-10-2016,8,5
Team Golf New England Patriots Putter Grip,08-10-2016,3,4.666666667
Team Golf New England Patriots Putter Grip,09-10-2016,3,4.666666667
Team Golf New England Patriots Putter Grip,10-10-2016,8,4.666666667
Team Golf New England Patriots Putter Grip,02-11-2016,2,4.333333333
Team Golf New England Patriots Putter Grip,05-11-2016,5,5
Team Golf New England Patriots Putter Grip,06-11-2016,2,3
Team Golf New England Patriots Putter Grip,10-11-2016,4,3.666666667
Team Golf New England Patriots Putter Grip,02-01-2017,2,2.666666667
Team Golf New England Patriots Putter Grip,03-01-2017,4,3.333333333
Team Golf New England Patriots Putter Grip,04-01-2017,1,2.333333333
Team Golf New England Patriots Putter Grip,05-01-2017,1,2
Team Golf New England Patriots Putter Grip,11-01-2017,3,1.666666667
Team Golf New England Patriots Putter Grip,12-01-2017,3,2.333333333
Team Golf New England Patriots Putter Grip,05-02-2017,7,4.333333333
Team Golf New England Patriots Putter Grip,06-03-2017,2,4
Team Golf New England Patriots Putter Grip,07-03-2017,10,6.333333333
Team Golf New England Patriots Putter Grip,12-03-2017,2,4.666666667
Team Golf New England Patriots Putter Grip,03-04-2017,5,5.666666667
Team Golf New England Patriots Putter Grip,05-04-2017,2,3
Team Golf New England Patriots Putter Grip,09-04-2017,5,4
Team Golf New England Patriots Putter Grip,,3,3.333333333
Team Golf New England Patriots Putter Grip,,5,4.333333333
Team Golf New England Patriots Putter Grip,,3,3.666666667
Team Golf New England Patriots Putter Grip,,5,4.333333333
Team Golf New England Patriots Putter Grip,,7,5
Team Golf New England Patriots Putter Grip,,5,5.666666667
Team Golf New England Patriots Putter Grip,,4,5.333333333
Team Golf New England Patriots Putter Grip,,1,3.333333333
Team Golf New England Patriots Putter Grip,,5,3.333333333
Team Golf New England Patriots Putter Grip,,2,2.666666667
Team Golf New England Patriots Putter Grip,,4,3.666666667
Team Golf New England Patriots Putter Grip,,7,4.333333333
Team Golf New England Patriots Putter Grip,,4,5
Team Golf New England Patriots Putter Grip,,5,5.333333333
Team Golf New England Patriots Putter Grip,,2,3.666666667
Team Golf New England Patriots Putter Grip,,3,3.333333333
Team Golf New England Patriots Putter Grip,,5,3.333333333
Team Golf New England Patriots Putter Grip,,6,4.666666667
Team Golf New England Patriots Putter Grip,,11,7.333333333
Team Golf New England Patriots Putter Grip,,4,7
Team Golf New England Patriots Putter Grip,,1,5.333333333
Team Golf New England Patriots Putter Grip,,4,3
Team Golf New England Patriots Putter Grip,,3,2.666666667
Team Golf New England Patriots Putter Grip,,1,2.666666667
Team Golf New England Patriots Putter Grip,,4,2.666666667
Team Golf New England Patriots Putter Grip,,7,4
Team Golf New England Patriots Putter Grip,,9,6.666666667
Team Golf New England Patriots Putter Grip,,5,7
Team Golf New England Patriots Putter Grip,,1,5
Team Golf New England Patriots Putter Grip,,2,2.666666667
Team Golf New England Patriots Putter Grip,,5,2.666666667
Team Golf New England Patriots Putter Grip,,5,4
Team Golf New England Patriots Putter Grip,,1,3.666666667
Team Golf New England Patriots Putter Grip,,2,2.666666667
Team Golf New England Patriots Putter Grip,,4,2.333333333
Team Golf New England Patriots Putter Grip,,5,3.666666667
Team Golf New England Patriots Putter Grip,,3,4
Team Golf New England Patriots Putter Grip,,2,3.333333333
Team Golf New England Patriots Putter Grip,,5,3.333333333
Team Golf New England Patriots Putter Grip,,5,4
Team Golf New England Patriots Putter Grip,,7,5.666666667
Team Golf New England Patriots Putter Grip,,5,5.666666667
Team Golf New England Patriots Putter Grip,,5,5.666666667
Team Golf New England Patriots Putter Grip,,2,4
Team Golf New England Patriots Putter Grip,,3,3.333333333
Team Golf New England Patriots Putter Grip,,3,2.666666667
Team Golf New England Patriots Putter Grip,,1,2.333333333
Team Golf New England Patriots Putter Grip,,7,3.666666667
Team Golf New England Patriots Putter Grip,,1,3
Team Golf New England Patriots Putter Grip,,5,4.333333333
Team Golf New England Patriots Putter Grip,,1,2.333333333
Team Golf New England Patriots Putter Grip,,4,3.333333333
Team Golf New England Patriots Putter Grip,,2,2.333333333
Team Golf New England Patriots Putter Grip,,4,3.333333333
Team Golf New England Patriots Putter Grip,,5,3.666666667
Team Golf New England Patriots Putter Grip,,2,3.666666667
Team Golf New England Patriots Putter Grip,,2,3
Team Golf New England Patriots Putter Grip,,3,2.333333333
Team Golf New England Patriots Putter Grip,,1,2
Team Golf New England Patriots Putter Grip,,5,3
Team Golf New England Patriots Putter Grip,,1,2.333333333
Team Golf New England Patriots Putter Grip,,4,3.333333333
Team Golf New England Patriots Putter Grip,,1,2
Team Golf New England Patriots Putter Grip,,2,2.333333333
Team Golf New England Patriots Putter Grip,,2,1.666666667
Team Golf New England Patriots Putter Grip,,4,2.666666667
Team Golf New England Patriots Putter Grip,,5,3.666666667
Team Golf New England Patriots Putter Grip,,4,4.333333333
Team Golf New England Patriots Putter Grip,,1,3.333333333
Team Golf New England Patriots Putter Grip,,5,3.333333333
Team Golf New England Patriots Putter Grip,,3,3
Team Golf New England Patriots Putter Grip,,2,3.333333333
Team Golf New England Patriots Putter Grip,,1,2
Team Golf New England Patriots Putter Grip,,4,2.333333333
Team Golf New England Patriots Putter Grip,,2,2.333333333
Team Golf New England Patriots Putter Grip,,4,3.333333333
Team Golf New England Patriots Putter Grip,,3,3
Team Golf New England Patriots Putter Grip,,4,3.666666667
Team Golf New England Patriots Putter Grip,,4,3.666666667
Team Golf New England Patriots Putter Grip,,3,3.666666667
Team Golf New England Patriots Putter Grip,,5,4
Team Golf New England Patriots Putter Grip,,2,3.333333333
Team Golf New England Patriots Putter Grip,,4,3.666666667
Team Golf New England Patriots Putter Grip,,1,2.333333333
Team Golf New England Patriots Putter Grip,,7,4
Team Golf New England Patriots Putter Grip,,5,4.333333333
Team Golf New England Patriots Putter Grip,,1,4.333333333
Team Golf New England Patriots Putter Grip,,5,3.666666667
Team Golf New England Patriots Putter Grip,,3,3
Team Golf New England Patriots Putter Grip,,2,3.333333333
Team Golf New England Patriots Putter Grip,,3,2.666666667
Team Golf New England Patriots Putter Grip,,7,4
Team Golf New England Patriots Putter Grip,,1,3.666666667
Team Golf New England Patriots Putter Grip,,1,3
Team Golf New England Patriots Putter Grip,,5,2.333333333
Team Golf New England Patriots Putter Grip,,3,3
Team Golf New England Patriots Putter Grip,,5,4.333333333
Team Golf New England Patriots Putter Grip,,4,4
Team Golf New England Patriots Putter Grip,,4,4.333333333
Team Golf New England Patriots Putter Grip,,3,3.666666667
Team Golf New England Patriots Putter Grip,,1,2.666666667
Team Golf New England Patriots Putter Grip,,3,2.333333333
Team Golf New England Patriots Putter Grip,,3,2.333333333
Team Golf New England Patriots Putter Grip,,4,3.333333333
Team Golf New England Patriots Putter Grip,,1,2.666666667
Team Golf New England Patriots Putter Grip,,1,2
Team Golf New England Patriots Putter Grip,,3,1.666666667
Team Golf New England Patriots Putter Grip,,1,1.666666667
Team Golf New England Patriots Putter Grip,,4,2.666666667
Team Golf New England Patriots Putter Grip,,2,2.333333333
Team Golf New England Patriots Putter Grip,,2,2.666666667
Team Golf New England Patriots Putter Grip,,4,2.666666667
Team Golf New England Patriots Putter Grip,,2,2.666666667
Team Golf New England Patriots Putter Grip,,5,3.666666667
Team Golf New England Patriots Putter Grip,,4,3.666666667
Team Golf New England Patriots Putter Grip,,4,4.333333333
Team Golf New England Patriots Putter Grip,,1,3
Team Golf New England Patriots Putter Grip,,3,2.666666667
Team Golf New England Patriots Putter Grip,,1,1.666666667
Team Golf New England Patriots Putter Grip,,1,1.666666667
Team Golf New England Patriots Putter Grip,,2,1.333333333
Team Golf New England Patriots Putter Grip,,1,1.333333333
Team Golf New England Patriots Putter Grip,,1,1.333333333
Team Golf New England Patriots Putter Grip,,3,1.666666667
Team Golf New England Patriots Putter Grip,,4,2.666666667
Team Golf New England Patriots Putter Grip,,5,4
Team Golf New England Patriots Putter Grip,,5,4.666666667
Team Golf New England Patriots Putter Grip,,3,4.333333333
Team Golf New England Patriots Putter Grip,,3,3.666666667
Team Golf New England Patriots Putter Grip,,1,2.333333333
Team Golf New England Patriots Putter Grip,,5,3
Team Golf New England Patriots Putter Grip,,2,2.666666667
Team Golf New England Patriots Putter Grip,,1,2.666666667
Team Golf New England Patriots Putter Grip,,5,2.666666667
Team Golf New England Patriots Putter Grip,,3,3
Team Golf New England Patriots Putter Grip,,3,3.666666667
Team Golf New England Patriots Putter Grip,,1,2.333333333
Team Golf New England Patriots Putter Grip,,5,3
Team Golf New England Patriots Putter Grip,,1,2.333333333
Team Golf New England Patriots Putter Grip,,3,3
Team Golf New England Patriots Putter Grip,,1,1.666666667
Team Golf New England Patriots Putter Grip,,1,1.666666667
Team Golf New England Patriots Putter Grip,,2,1.333333333
Team Golf Pittsburgh Steelers Putter Grip,08-01-2015,2,
Team Golf Pittsburgh Steelers Putter Grip,10-01-2015,3,
Team Golf Pittsburgh Steelers Putter Grip,11-01-2015,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,01-02-2015,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,04-02-2015,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,05-02-2015,2,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,03-03-2015,3,3
Team Golf Pittsburgh Steelers Putter Grip,04-03-2015,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,06-03-2015,1,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,12-03-2015,3,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,02-04-2015,4,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,03-04-2015,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,04-04-2015,1,3
Team Golf Pittsburgh Steelers Putter Grip,08-04-2015,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,12-04-2015,4,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,03-05-2015,2,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,07-05-2015,3,3
Team Golf Pittsburgh Steelers Putter Grip,08-05-2015,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,09-05-2015,5,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,10-05-2015,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,02-06-2015,5,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,07-06-2015,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,08-06-2015,7,5
Team Golf Pittsburgh Steelers Putter Grip,12-06-2015,3,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,03-07-2015,2,4
Team Golf Pittsburgh Steelers Putter Grip,04-07-2015,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,06-07-2015,1,1.666666667
Team Golf Pittsburgh Steelers Putter Grip,09-07-2015,4,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,04-08-2015,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,08-08-2015,6,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,12-08-2015,4,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,01-09-2015,2,4
Team Golf Pittsburgh Steelers Putter Grip,04-09-2015,1,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,09-09-2015,5,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,01-10-2015,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,04-10-2015,4,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,06-10-2015,7,5
Team Golf Pittsburgh Steelers Putter Grip,03-11-2015,3,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,05-11-2015,4,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,08-11-2015,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,09-12-2015,2,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,07-01-2016,1,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,10-01-2016,6,3
Team Golf Pittsburgh Steelers Putter Grip,12-01-2016,2,3
Team Golf Pittsburgh Steelers Putter Grip,08-02-2016,9,5.666666667
Team Golf Pittsburgh Steelers Putter Grip,02-03-2016,4,5
Team Golf Pittsburgh Steelers Putter Grip,03-03-2016,2,5
Team Golf Pittsburgh Steelers Putter Grip,04-03-2016,5,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,06-03-2016,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,09-03-2016,2,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,12-03-2016,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,02-04-2016,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,09-04-2016,5,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,10-04-2016,5,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,01-05-2016,4,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,06-05-2016,1,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,07-05-2016,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,08-05-2016,5,3
Team Golf Pittsburgh Steelers Putter Grip,11-05-2016,4,4
Team Golf Pittsburgh Steelers Putter Grip,12-05-2016,1,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,02-06-2016,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,05-06-2016,10,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,07-06-2016,5,5.666666667
Team Golf Pittsburgh Steelers Putter Grip,07-07-2016,6,7
Team Golf Pittsburgh Steelers Putter Grip,08-07-2016,5,5.333333333
Team Golf Pittsburgh Steelers Putter Grip,11-07-2016,3,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,12-08-2016,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,07-09-2016,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,09-09-2016,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,02-10-2016,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,03-10-2016,1,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,04-10-2016,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,06-10-2016,5,3
Team Golf Pittsburgh Steelers Putter Grip,09-10-2016,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,12-10-2016,4,4
Team Golf Pittsburgh Steelers Putter Grip,07-11-2016,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,09-11-2016,4,4
Team Golf Pittsburgh Steelers Putter Grip,11-11-2016,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,07-12-2016,2,3
Team Golf Pittsburgh Steelers Putter Grip,12-12-2016,4,3
Team Golf Pittsburgh Steelers Putter Grip,08-01-2017,3,3
Team Golf Pittsburgh Steelers Putter Grip,10-01-2017,2,3
Team Golf Pittsburgh Steelers Putter Grip,04-02-2017,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,09-02-2017,1,2
Team Golf Pittsburgh Steelers Putter Grip,10-02-2017,4,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,11-02-2017,6,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,06-03-2017,5,5
Team Golf Pittsburgh Steelers Putter Grip,08-03-2017,4,5
Team Golf Pittsburgh Steelers Putter Grip,09-03-2017,4,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,10-03-2017,4,4
Team Golf Pittsburgh Steelers Putter Grip,04-04-2017,5,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,05-04-2017,3,4
Team Golf Pittsburgh Steelers Putter Grip,08-04-2017,2,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,10-04-2017,4,3
Team Golf Pittsburgh Steelers Putter Grip,12-04-2017,2,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,5,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,3
Team Golf Pittsburgh Steelers Putter Grip,,2,3
Team Golf Pittsburgh Steelers Putter Grip,,7,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,5.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,4
Team Golf Pittsburgh Steelers Putter Grip,,2,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,4
Team Golf Pittsburgh Steelers Putter Grip,,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,1,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,3
Team Golf Pittsburgh Steelers Putter Grip,,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,8,5
Team Golf Pittsburgh Steelers Putter Grip,,3,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,8,4
Team Golf Pittsburgh Steelers Putter Grip,,8,5.666666667
Team Golf Pittsburgh Steelers Putter Grip,,7,7.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,6
Team Golf Pittsburgh Steelers Putter Grip,,5,5
Team Golf Pittsburgh Steelers Putter Grip,,2,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,4
Team Golf Pittsburgh Steelers Putter Grip,,5,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,1,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,2,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,8,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,4
Team Golf Pittsburgh Steelers Putter Grip,,2,2
Team Golf Pittsburgh Steelers Putter Grip,,4,3
Team Golf Pittsburgh Steelers Putter Grip,,10,5.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,6
Team Golf Pittsburgh Steelers Putter Grip,,3,5.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,3
Team Golf Pittsburgh Steelers Putter Grip,,10,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,8,6.333333333
Team Golf Pittsburgh Steelers Putter Grip,,1,6.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,5,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,5,5
Team Golf Pittsburgh Steelers Putter Grip,,4,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,2,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,2,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,7,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,5,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,5,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3
Team Golf Pittsburgh Steelers Putter Grip,,5,3
Team Golf Pittsburgh Steelers Putter Grip,,1,3
Team Golf Pittsburgh Steelers Putter Grip,,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3
Team Golf Pittsburgh Steelers Putter Grip,,1,2
Team Golf Pittsburgh Steelers Putter Grip,,1,1.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,1.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,4
Team Golf Pittsburgh Steelers Putter Grip,,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,2,3
Team Golf Pittsburgh Steelers Putter Grip,,2,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,3
Team Golf Pittsburgh Steelers Putter Grip,,1,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,1,2
Team Golf Pittsburgh Steelers Putter Grip,,2,1.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,2
Team Golf Pittsburgh Steelers Putter Grip,,5,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,5
Team Golf Pittsburgh Steelers Putter Grip,,1,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,2,1.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,2
Team Golf Pittsburgh Steelers Putter Grip,,6,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3
Team Golf Pittsburgh Steelers Putter Grip,,4,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,1,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,1.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,1.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,3
Team Golf Pittsburgh Steelers Putter Grip,,1,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,7,4
Team Golf Pittsburgh Steelers Putter Grip,,12,7.666666667
Team Golf Pittsburgh Steelers Putter Grip,,12,10.33333333
Team Golf Pittsburgh Steelers Putter Grip,,4,9.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,7
Team Golf Pittsburgh Steelers Putter Grip,,2,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,3
Team Golf Pittsburgh Steelers Putter Grip,,7,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,5,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,4,5.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,1,3
Team Golf Pittsburgh Steelers Putter Grip,,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,2
Team Golf Pittsburgh Steelers Putter Grip,,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,9,5
Team Golf Pittsburgh Steelers Putter Grip,,2,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,5,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,4
Team Golf Pittsburgh Steelers Putter Grip,,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,3
Team Golf Pittsburgh Steelers Putter Grip,,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,3.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,3
Team Golf Pittsburgh Steelers Putter Grip,,2,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,3
Team Golf Pittsburgh Steelers Putter Grip,,5,3
Team Golf Pittsburgh Steelers Putter Grip,,7,4.666666667
Team Golf Pittsburgh Steelers Putter Grip,,1,4.333333333
Team Golf Pittsburgh Steelers Putter Grip,,4,4
Team Golf Pittsburgh Steelers Putter Grip,,1,2
Team Golf Pittsburgh Steelers Putter Grip,,3,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,3,3
Team Golf Pittsburgh Steelers Putter Grip,,3,3
Team Golf Pittsburgh Steelers Putter Grip,,2,2.666666667
Team Golf Pittsburgh Steelers Putter Grip,,2,2.333333333
Team Golf Pittsburgh Steelers Putter Grip,,5,3
Team Golf Pittsburgh Steelers Putter Grip,,4,3.666666667
Team Golf Pittsburgh Steelers Putter Grip,,3,4
Team Golf San Francisco Giants Putter Grip,01-01-2015,2,
Team Golf San Francisco Giants Putter Grip,02-01-2015,5,
Team Golf San Francisco Giants Putter Grip,07-01-2015,3,3.333333333
Team Golf San Francisco Giants Putter Grip,08-01-2015,2,3.333333333
Team Golf San Francisco Giants Putter Grip,05-02-2015,2,2.333333333
Team Golf San Francisco Giants Putter Grip,11-02-2015,5,3
Team Golf San Francisco Giants Putter Grip,03-03-2015,3,3.333333333
Team Golf San Francisco Giants Putter Grip,04-03-2015,1,3
