CustomerID,CustomerName,recency,frequency,monetary,segment_label
C6283,"Customer C6283",702,1,3219.360107421875,"At Risk (High Value)"
C9569,"Customer C9569",900,1,4799.4599609375,"At Risk (High Value)"
C2935,"Customer C2935",691,1,1939.949951171875,Churned/Lost
C6117,"Customer C6117",266,1,87.27999877929688,Potential/Standard
C7903,"Customer C7903",655,1,4852.259765625,"At Risk (High Value)"
C2838,"Customer C2838",467,1,4093.4599609375,"At Risk (High Value)"
C4971,"Customer C4971",730,1,295.8599853515625,Churned/Lost
C4852,"Customer C4852",324,1,598.9199829101562,Potential/Standard
C4650,"Customer C4650",193,1,860.8499755859375,Potential/Standard
C4414,"Customer C4414",10,1,220.4499969482422,Potential/Standard
C4969,"Customer C4969",358,1,309.239990234375,Potential/Standard
C6707,"Customer C6707",402,1,4758,"At Risk (High Value)"
C5406,"Customer C5406",758,1,2422.35009765625,"At Risk (High Value)"
C1393,"Customer C1393",197,1,676.6400146484375,Potential/Standard
C8486,"Customer C8486",820,1,578.0399780273438,Churned/Lost
C7366,"Customer C7366",423,1,2070.719970703125,"At Risk (High Value)"
C2317,"Customer C2317",40,1,52.90999984741211,Potential/Standard
C6789,"Customer C6789",699,1,3800.39990234375,"At Risk (High Value)"
C7884,"Customer C7884",291,1,417.0400085449219,Potential/Standard
C9268,"Customer C9268",895,1,599.5800170898438,Churned/Lost
C2980,"Customer C2980",848,1,1046.760009765625,Churned/Lost
C4214,"Customer C4214",352,1,4787.83984375,"At Risk (High Value)"
C5977,"Customer C5977",270,1,5165.919921875,"At Risk (High Value)"
C2188,"Customer C2188",510,1,323.19000244140625,Churned/Lost
C7787,"Customer C7787",664,1,961.9500122070312,Churned/Lost
C7754,"Customer C7754",210,1,959.760009765625,Potential/Standard
C9406,"Customer C9406",567,1,6283.919921875,"At Risk (High Value)"
C7514,"Customer C7514",36,1,1619.4000244140625,Potential/Standard
C8668,"Customer C8668",577,1,173.6999969482422,Churned/Lost
C2464,"Customer C2464",691,1,1062.4000244140625,Churned/Lost
C2018,"Customer C2018",624,1,4848.6201171875,"At Risk (High Value)"
C3182,"Customer C3182",131,1,1469.0899658203125,Potential/Standard
C3832,"Customer C3832",580,1,1350.5400390625,Churned/Lost
C1365,"Customer C1365",780,1,1454.0699462890625,Churned/Lost
C8781,"Customer C8781",490,1,3322.550048828125,"At Risk (High Value)"
C5806,"Customer C5806",606,1,475.260009765625,Churned/Lost
C8014,"Customer C8014",122,1,4663.47021484375,Potential/Standard
C7248,"Customer C7248",441,1,1668.239990234375,Churned/Lost
C9157,"Customer C9157",413,1,965.5800170898438,Churned/Lost
C2319,"Customer C2319",107,1,471.1199951171875,Potential/Standard
C3852,"Customer C3852",485,1,1489.8800048828125,Churned/Lost
C5045,"Customer C5045",91,1,950.3400268554688,Potential/Standard
C1547,"Customer C1547",408,1,614.780029296875,Churned/Lost
C5585,"Customer C5585",505,1,3376.93994140625,"At Risk (High Value)"
C9808,"Customer C9808",82,1,922.3200073242188,Potential/Standard
C3111,"Customer C3111",801,1,1616.1600341796875,Churned/Lost
C7924,"Customer C7924",693,1,3965.85009765625,"At Risk (High Value)"
C1455,"Customer C1455",417,1,152.57000732421875,Churned/Lost
C3335,"Customer C3335",41,1,1411.199951171875,Potential/Standard
C4830,"Customer C4830",859,1,1556.43994140625,Churned/Lost
C9685,"Customer C9685",679,1,5535.39013671875,"At Risk (High Value)"
C1736,"Customer C1736",10,1,879,Potential/Standard
C4889,"Customer C4889",224,1,1980.9300537109375,Potential/Standard
C1094,"Customer C1094",724,1,4194.06005859375,"At Risk (High Value)"
C3431,"Customer C3431",166,1,212.4499969482422,Potential/Standard
C1135,"Customer C1135",848,1,2866.639892578125,"At Risk (High Value)"
C5034,"Customer C5034",795,1,173.63999938964844,Churned/Lost
C7561,"Customer C7561",602,1,1537.02001953125,Churned/Lost
C2651,"Customer C2651",80,1,1102.949951171875,Potential/Standard
C6785,"Customer C6785",808,1,1048.06005859375,Churned/Lost
C5605,"Customer C5605",887,1,4567.0400390625,"At Risk (High Value)"
C6735,"Customer C6735",496,1,4066.929931640625,"At Risk (High Value)"
C5106,"Customer C5106",82,1,102.27999877929688,Potential/Standard
C5050,"Customer C5050",619,1,6.059999942779541,Churned/Lost
C8297,"Customer C8297",13,1,3318.199951171875,Potential/Standard
C4142,"Customer C4142",415,1,1255.3800048828125,Churned/Lost
C3720,"Customer C3720",562,1,2527.77001953125,"At Risk (High Value)"
C8033,"Customer C8033",793,1,5540.080078125,"At Risk (High Value)"
C6915,"Customer C6915",783,1,259.45001220703125,Churned/Lost
C3459,"Customer C3459",242,1,1834.800048828125,Potential/Standard
C5012,"Customer C5012",610,1,143.5,Churned/Lost
C4933,"Customer C4933",73,1,2185.469970703125,Potential/Standard
C2553,"Customer C2553",867,1,709.52001953125,Churned/Lost
C7897,"Customer C7897",655,1,3022.320068359375,"At Risk (High Value)"
C9295,"Customer C9295",242,1,980.8800048828125,Potential/Standard
C9329,"Customer C9329",143,1,412.0899963378906,Potential/Standard
C7543,"Customer C7543",856,1,2437.280029296875,"At Risk (High Value)"
C2501,"Customer C2501",128,1,2971.679931640625,Potential/Standard
C9680,"Customer C9680",909,1,2307.800048828125,"At Risk (High Value)"
C6653,"Customer C6653",84,1,277.32000732421875,Potential/Standard
C6852,"Customer C6852",568,1,766.75,Churned/Lost
C7590,"Customer C7590",607,1,1709.1600341796875,Churned/Lost
C3218,"Customer C3218",710,1,1278.719970703125,Churned/Lost
C2091,"Customer C2091",176,1,167.49000549316406,Potential/Standard
C6326,"Customer C6326",155,1,6015.52001953125,Potential/Standard
C5519,"Customer C5519",402,1,3264.39990234375,"At Risk (High Value)"
C3603,"Customer C3603",384,1,711.9400024414062,Churned/Lost
C4906,"Customer C4906",167,1,1836.699951171875,Potential/Standard
C5329,"Customer C5329",345,1,503.0799865722656,Potential/Standard
C7483,"Customer C7483",740,1,1497.5,Churned/Lost
C2482,"Customer C2482",47,1,2849.699951171875,Potential/Standard
C2081,"Customer C2081",364,1,2795.60009765625,"At Risk (High Value)"
C7355,"Customer C7355",640,1,1088.9599609375,Churned/Lost
C3901,"Customer C3901",842,1,5135.919921875,"At Risk (High Value)"
C4057,"Customer C4057",302,2,1131.3900146484375,Potential/Standard
C9040,"Customer C9040",910,1,694.8499755859375,Churned/Lost
C3450,"Customer C3450",839,1,261.20001220703125,Churned/Lost
C8579,"Customer C8579",469,1,115.81999969482422,Churned/Lost
C8285,"Customer C8285",154,1,1149.6600341796875,Potential/Standard
C5693,"Customer C5693",611,1,1910.9599609375,Churned/Lost
C9853,"Customer C9853",414,1,1440.9200439453125,Churned/Lost
C1150,"Customer C1150",494,1,526.47998046875,Churned/Lost
C1819,"Customer C1819",602,1,2697.320068359375,"At Risk (High Value)"
C3517,"Customer C3517",414,1,4299.60009765625,"At Risk (High Value)"
C5235,"Customer C5235",344,1,3408.699951171875,"At Risk (High Value)"
C2680,"Customer C2680",543,1,4306.31982421875,"At Risk (High Value)"
C9129,"Customer C9129",389,1,1645.760009765625,Churned/Lost
C5365,"Customer C5365",717,1,2042.47998046875,"At Risk (High Value)"
C1982,"Customer C1982",591,1,729.260009765625,Churned/Lost
C4605,"Customer C4605",437,1,3096.800048828125,"At Risk (High Value)"
C2073,"Customer C2073",365,1,544.1599731445312,Potential/Standard
C7149,"Customer C7149",700,1,3320.340087890625,"At Risk (High Value)"
C7155,"Customer C7155",34,1,329.70001220703125,Potential/Standard
C9960,"Customer C9960",483,1,3148.8798828125,"At Risk (High Value)"
C7552,"Customer C7552",519,1,42.7599983215332,Churned/Lost
C8704,"Customer C8704",193,1,812.4600219726562,Potential/Standard
C6344,"Customer C6344",268,1,333.3599853515625,Potential/Standard
C5767,"Customer C5767",782,1,401.54998779296875,Churned/Lost
C6802,"Customer C6802",266,1,1036.56005859375,Potential/Standard
C1742,"Customer C1742",182,1,1322.22998046875,Potential/Standard
C1043,"Customer C1043",56,1,743.3300170898438,Potential/Standard
C2431,"Customer C2431",340,1,139.8800048828125,Potential/Standard
C5845,"Customer C5845",783,1,3327.31005859375,"At Risk (High Value)"
C7254,"Customer C7254",193,1,362.7699890136719,Potential/Standard
C1181,"Customer C1181",299,1,778.7999877929688,Potential/Standard
C9486,"Customer C9486",256,1,126.5999984741211,Potential/Standard
C3390,"Customer C3390",570,1,2876.4599609375,"At Risk (High Value)"
C5695,"Customer C5695",412,1,49.349998474121094,Churned/Lost
C6444,"Customer C6444",683,1,116.12000274658203,Churned/Lost
C9742,"Customer C9742",898,1,1258.5,Churned/Lost
C8021,"Customer C8021",564,1,82.47000122070312,Churned/Lost
C2764,"Customer C2764",211,1,2939.300048828125,"At Risk (High Value)"
C9390,"Customer C9390",845,1,2080.3798828125,"At Risk (High Value)"
C8762,"Customer C8762",149,1,27.020000457763672,Potential/Standard
C8504,"Customer C8504",137,1,2194.360107421875,Potential/Standard
C6343,"Customer C6343",239,1,866.25,Potential/Standard
C2747,"Customer C2747",12,2,4110.9801025390625,Potential/Standard
C1010,"Customer C1010",748,1,2359.3798828125,"At Risk (High Value)"
C2008,"Customer C2008",658,1,4852.18994140625,"At Risk (High Value)"
C5760,"Customer C5760",757,1,5290.9599609375,"At Risk (High Value)"
C9923,"Customer C9923",728,1,3558.47998046875,"At Risk (High Value)"
C7900,"Customer C7900",867,1,2236.080078125,"At Risk (High Value)"
C7895,"Customer C7895",542,1,172.22000122070312,Churned/Lost
C3816,"Customer C3816",362,1,477.0400085449219,Potential/Standard
C6385,"Customer C6385",792,1,784.1099853515625,Churned/Lost
C3407,"Customer C3407",536,1,347.9100036621094,Churned/Lost
C6883,"Customer C6883",307,1,4759.14013671875,"At Risk (High Value)"
C3054,"Customer C3054",47,1,1085.800048828125,Potential/Standard
C1299,"Customer C1299",544,1,5229.27978515625,"At Risk (High Value)"
C1690,"Customer C1690",13,1,1502.219970703125,Potential/Standard
C2280,"Customer C2280",182,1,585.3599853515625,Potential/Standard
C4107,"Customer C4107",424,1,1298.8499755859375,Churned/Lost
C4778,"Customer C4778",332,1,3243.800048828125,"At Risk (High Value)"
C6705,"Customer C6705",812,1,770.6799926757812,Churned/Lost
C9052,"Customer C9052",666,1,3574.969970703125,"At Risk (High Value)"
C4670,"Customer C4670",603,1,1310.239990234375,Churned/Lost
C2841,"Customer C2841",423,1,401.32000732421875,Churned/Lost
C9323,"Customer C9323",285,1,2912.77001953125,"At Risk (High Value)"
C2268,"Customer C2268",826,1,2268.300048828125,"At Risk (High Value)"
C7533,"Customer C7533",785,1,426.29998779296875,Churned/Lost
C1453,"Customer C1453",860,1,172.0500030517578,Churned/Lost
C2653,"Customer C2653",110,1,1600.1099853515625,Potential/Standard
C6355,"Customer C6355",864,1,2860.47998046875,"At Risk (High Value)"
C7497,"Customer C7497",577,1,480.05999755859375,Churned/Lost
C1652,"Customer C1652",795,1,1834.6800537109375,Churned/Lost
C4565,"Customer C4565",499,1,269.260009765625,Churned/Lost
C3695,"Customer C3695",82,1,2950.360107421875,Potential/Standard
C7859,"Customer C7859",757,1,752.5700073242188,Churned/Lost
C1500,"Customer C1500",378,1,564.989990234375,Churned/Lost
C9617,"Customer C9617",718,1,2819.25,"At Risk (High Value)"
C9628,"Customer C9628",552,1,816.9299926757812,Churned/Lost
C1699,"Customer C1699",616,1,1739.1600341796875,Churned/Lost
C2089,"Customer C2089",320,1,1940.699951171875,Potential/Standard
C5953,"Customer C5953",423,1,867.780029296875,Churned/Lost
C3877,"Customer C3877",162,1,3934.5,Potential/Standard
C6734,"Customer C6734",268,1,91.01000213623047,Potential/Standard
C3863,"Customer C3863",306,1,154.22999572753906,Potential/Standard
C6256,"Customer C6256",170,1,4311.2998046875,Potential/Standard
C2733,"Customer C2733",568,1,75.04000091552734,Churned/Lost
C5078,"Customer C5078",370,1,2226.989990234375,"At Risk (High Value)"
C9712,"Customer C9712",660,1,1173.030029296875,Churned/Lost
C7447,"Customer C7447",627,1,916.2999877929688,Churned/Lost
C1989,"Customer C1989",178,1,320.239990234375,Potential/Standard
C9217,"Customer C9217",439,1,362.9599914550781,Churned/Lost
C5488,"Customer C5488",602,1,612.469970703125,Churned/Lost
C1978,"Customer C1978",470,1,3659.43994140625,"At Risk (High Value)"
C9806,"Customer C9806",230,1,565.3200073242188,Potential/Standard
C2706,"Customer C2706",48,1,2640.050048828125,Potential/Standard
C1828,"Customer C1828",417,1,1610.3199462890625,Churned/Lost
C5938,"Customer C5938",723,1,475.45001220703125,Churned/Lost
C7328,"Customer C7328",12,1,2991.800048828125,Potential/Standard
C9859,"Customer C9859",522,1,3590.050048828125,"At Risk (High Value)"
C8774,"Customer C8774",109,1,1613.3499755859375,Potential/Standard
C3104,"Customer C3104",656,1,393.9599914550781,Churned/Lost
C7069,"Customer C7069",383,1,2225.699951171875,"At Risk (High Value)"
C5127,"Customer C5127",51,1,1173.550048828125,Potential/Standard
C4981,"Customer C4981",328,1,3331.260009765625,"At Risk (High Value)"
C8295,"Customer C8295",729,1,466.30999755859375,Churned/Lost
C9336,"Customer C9336",312,1,2883.699951171875,"At Risk (High Value)"
C1898,"Customer C1898",892,1,759.760009765625,Churned/Lost
C5874,"Customer C5874",573,1,202.97999572753906,Churned/Lost
C2346,"Customer C2346",512,2,1363.3300170898438,Churned/Lost
C9993,"Customer C9993",40,1,1122.1199951171875,Potential/Standard
C6633,"Customer C6633",846,1,1678.6800537109375,Churned/Lost
C7810,"Customer C7810",288,1,2883.320068359375,"At Risk (High Value)"
C1984,"Customer C1984",148,1,428.7300109863281,Potential/Standard
C8055,"Customer C8055",62,1,728.52001953125,Potential/Standard
C8515,"Customer C8515",253,1,1720.5,Potential/Standard
C7275,"Customer C7275",792,1,2795.080078125,"At Risk (High Value)"
C4387,"Customer C4387",282,1,3411.699951171875,"At Risk (High Value)"
C8768,"Customer C8768",82,1,424.8999938964844,Potential/Standard
C4637,"Customer C4637",618,1,1133.8800048828125,Churned/Lost
C5538,"Customer C5538",787,1,2888.830078125,"At Risk (High Value)"
C1467,"Customer C1467",724,1,3118.2900390625,"At Risk (High Value)"
C2320,"Customer C2320",430,1,140.60000610351562,Churned/Lost
C4674,"Customer C4674",729,1,1556,Churned/Lost
C9154,"Customer C9154",112,1,3067.679931640625,Potential/Standard
C6619,"Customer C6619",721,1,2061.919921875,"At Risk (High Value)"
C6576,"Customer C6576",21,1,697.1599731445312,Potential/Standard
C1949,"Customer C1949",308,1,2777.199951171875,"At Risk (High Value)"
C7401,"Customer C7401",340,1,1349.3199462890625,Potential/Standard
C8702,"Customer C8702",782,1,1971.8399658203125,Churned/Lost
C2193,"Customer C2193",810,1,2052.659912109375,"At Risk (High Value)"
C9421,"Customer C9421",592,2,3272.5999145507812,"At Risk (High Value)"
C6738,"Customer C6738",451,1,1324.3800048828125,Churned/Lost
C2168,"Customer C2168",382,1,434.9700012207031,Churned/Lost
C3388,"Customer C3388",888,1,586.4400024414062,Churned/Lost
C4405,"Customer C4405",796,1,170.16000366210938,Churned/Lost
C3406,"Customer C3406",470,1,2299.0400390625,"At Risk (High Value)"
C7065,"Customer C7065",705,1,2301.159912109375,"At Risk (High Value)"
C3990,"Customer C3990",92,1,1112.5999755859375,Potential/Standard
C5868,"Customer C5868",746,1,876.8200073242188,Churned/Lost
C1494,"Customer C1494",401,1,804.3200073242188,Churned/Lost
C4287,"Customer C4287",592,1,4594.5,"At Risk (High Value)"
C8739,"Customer C8739",504,1,888.6500244140625,Churned/Lost
C8575,"Customer C8575",587,1,3895.780029296875,"At Risk (High Value)"
C1435,"Customer C1435",457,1,4749.43017578125,"At Risk (High Value)"
C9972,"Customer C9972",803,1,979.6799926757812,Churned/Lost
C8889,"Customer C8889",758,1,2192.489990234375,"At Risk (High Value)"
C6194,"Customer C6194",776,1,2425.1201171875,"At Risk (High Value)"
C6308,"Customer C6308",104,1,2479.39990234375,Potential/Standard
C8474,"Customer C8474",415,1,2163.659912109375,"At Risk (High Value)"
C5900,"Customer C5900",313,1,1017.6799926757812,Potential/Standard
C1290,"Customer C1290",299,1,1683.52001953125,Potential/Standard
C3479,"Customer C3479",47,1,2044.6500244140625,Potential/Standard
C8053,"Customer C8053",8,1,470.2300109863281,Potential/Standard
C3674,"Customer C3674",190,1,698.1900024414062,Potential/Standard
C8201,"Customer C8201",889,1,4465.6201171875,"At Risk (High Value)"
C2211,"Customer C2211",581,1,2327.280029296875,"At Risk (High Value)"
C5564,"Customer C5564",17,1,3402.39990234375,Potential/Standard
C6093,"Customer C6093",165,1,2846.760009765625,Potential/Standard
C2333,"Customer C2333",77,1,835.5499877929688,Potential/Standard
C4566,"Customer C4566",504,1,3643.3798828125,"At Risk (High Value)"
C1224,"Customer C1224",613,1,3063.6201171875,"At Risk (High Value)"
C9015,"Customer C9015",698,1,6062.47998046875,"At Risk (High Value)"
C3528,"Customer C3528",279,1,2536.93994140625,"At Risk (High Value)"
C9803,"Customer C9803",463,1,1664.800048828125,Churned/Lost
C7750,"Customer C7750",487,1,3187.60009765625,"At Risk (High Value)"
C7089,"Customer C7089",58,1,542.5800170898438,Potential/Standard
C3308,"Customer C3308",434,1,214.92999267578125,Churned/Lost
C6901,"Customer C6901",556,1,2625,"At Risk (High Value)"
C8995,"Customer C8995",565,1,1979.0400390625,Churned/Lost
C5516,"Customer C5516",893,1,3207.85009765625,"At Risk (High Value)"
C7798,"Customer C7798",382,1,3235.9599609375,"At Risk (High Value)"
C9172,"Customer C9172",524,1,2773.280029296875,"At Risk (High Value)"
C2137,"Customer C2137",546,1,3466.5,"At Risk (High Value)"
C8564,"Customer C8564",543,1,1845.9000244140625,Churned/Lost
C8214,"Customer C8214",886,1,362.3999938964844,Churned/Lost
C1446,"Customer C1446",267,1,1383.9200439453125,Potential/Standard
C2608,"Customer C2608",844,1,716.3200073242188,Churned/Lost
C9528,"Customer C9528",749,1,309.760009765625,Churned/Lost
C8987,"Customer C8987",672,1,418.0400085449219,Churned/Lost
C7488,"Customer C7488",342,1,2498,"At Risk (High Value)"
C2929,"Customer C2929",296,2,7390.35986328125,"At Risk (High Value)"
C9264,"Customer C9264",182,1,1458.6600341796875,Potential/Standard
C5439,"Customer C5439",818,1,73.3499984741211,Churned/Lost
C1604,"Customer C1604",83,1,926.3400268554688,Potential/Standard
C8052,"Customer C8052",230,1,1104.0799560546875,Potential/Standard
C2512,"Customer C2512",798,1,558.239990234375,Churned/Lost
C4251,"Customer C4251",785,1,1217.969970703125,Churned/Lost
C2162,"Customer C2162",815,1,965.5800170898438,Churned/Lost
C5293,"Customer C5293",692,1,690.280029296875,Churned/Lost
C7559,"Customer C7559",447,1,3352.199951171875,"At Risk (High Value)"
C7184,"Customer C7184",78,1,4899.93017578125,Potential/Standard
C9136,"Customer C9136",14,1,1360.1800537109375,Potential/Standard
C4455,"Customer C4455",829,1,509.8399963378906,Churned/Lost
C3561,"Customer C3561",319,1,1066.4000244140625,Potential/Standard
C3253,"Customer C3253",727,1,2081.800048828125,"At Risk (High Value)"
C6591,"Customer C6591",206,1,358.32000732421875,Potential/Standard
C8319,"Customer C8319",521,1,1435.219970703125,Churned/Lost
C3885,"Customer C3885",318,1,2164.43994140625,"At Risk (High Value)"
C3106,"Customer C3106",622,1,939.1599731445312,Churned/Lost
C9472,"Customer C9472",756,1,2381.159912109375,"At Risk (High Value)"
C3078,"Customer C3078",820,1,326.1000061035156,Churned/Lost
C7956,"Customer C7956",2,1,2628.719970703125,Potential/Standard
C7726,"Customer C7726",728,1,2386.39990234375,"At Risk (High Value)"
C6077,"Customer C6077",198,1,3260.47998046875,"At Risk (High Value)"
C4172,"Customer C4172",476,1,2342.719970703125,"At Risk (High Value)"
C5241,"Customer C5241",250,1,1509.3599853515625,Potential/Standard
C5024,"Customer C5024",418,1,276.67999267578125,Churned/Lost
C9792,"Customer C9792",274,1,4710.72021484375,"At Risk (High Value)"
C7684,"Customer C7684",896,1,2749.760009765625,"At Risk (High Value)"
C4159,"Customer C4159",602,1,4955.60009765625,"At Risk (High Value)"
C7015,"Customer C7015",339,1,1466.4000244140625,Potential/Standard
C4247,"Customer C4247",638,1,1377.8399658203125,Churned/Lost
C7153,"Customer C7153",277,1,2935.8798828125,"At Risk (High Value)"
C9545,"Customer C9545",353,1,1618.949951171875,Potential/Standard
C2148,"Customer C2148",857,1,560,Churned/Lost
C1999,"Customer C1999",891,1,4513.27978515625,"At Risk (High Value)"
C7767,"Customer C7767",501,1,387.2799987792969,Churned/Lost
C1667,"Customer C1667",422,1,1511.18994140625,Churned/Lost
C4704,"Customer C4704",841,1,605.9400024414062,Churned/Lost
C3216,"Customer C3216",299,1,308.0199890136719,Potential/Standard
C1340,"Customer C1340",578,1,658.3200073242188,Churned/Lost
C9330,"Customer C9330",595,1,404.3999938964844,Churned/Lost
C1873,"Customer C1873",317,1,1339.9200439453125,Potential/Standard
C5081,"Customer C5081",568,1,683.8200073242188,Churned/Lost
C6106,"Customer C6106",247,1,55.7400016784668,Potential/Standard
C9534,"Customer C9534",667,1,5310.64013671875,"At Risk (High Value)"
C8164,"Customer C8164",726,1,2245.52001953125,"At Risk (High Value)"
C5197,"Customer C5197",156,1,1872.449951171875,Potential/Standard
C6836,"Customer C6836",265,1,232.22999572753906,Potential/Standard
C9811,"Customer C9811",83,1,2262.60009765625,Potential/Standard
C6726,"Customer C6726",714,1,56.08000183105469,Churned/Lost
C1125,"Customer C1125",12,1,1154.1600341796875,Potential/Standard
C3370,"Customer C3370",435,1,5139.1201171875,"At Risk (High Value)"
C6898,"Customer C6898",21,1,2025.43994140625,Potential/Standard
C6035,"Customer C6035",234,1,6389.1201171875,"At Risk (High Value)"
C3796,"Customer C3796",228,1,1013.6799926757812,Potential/Standard
C5477,"Customer C5477",712,1,1362.8399658203125,Churned/Lost
C7672,"Customer C7672",10,1,3866.14990234375,Potential/Standard
C2352,"Customer C2352",651,1,1164.1500244140625,Churned/Lost
C5062,"Customer C5062",262,1,1790.8800048828125,Potential/Standard
C4758,"Customer C4758",695,1,413.19000244140625,Churned/Lost
C8160,"Customer C8160",601,1,448.5799865722656,Churned/Lost
C5889,"Customer C5889",363,1,155.5800018310547,Potential/Standard
C6643,"Customer C6643",726,1,1835.0400390625,Churned/Lost
C5903,"Customer C5903",67,1,418.1199951171875,Potential/Standard
C9561,"Customer C9561",585,1,2151.52001953125,"At Risk (High Value)"
C8651,"Customer C8651",465,1,272.25,Churned/Lost
C5641,"Customer C5641",55,1,112.22000122070312,Potential/Standard
C2043,"Customer C2043",326,1,640.97998046875,Potential/Standard
C6587,"Customer C6587",554,1,1544.280029296875,Churned/Lost
C6767,"Customer C6767",349,1,838.9500122070312,Potential/Standard
C9008,"Customer C9008",581,1,213.47999572753906,Churned/Lost
C3709,"Customer C3709",10,1,185.1199951171875,Potential/Standard
C2580,"Customer C2580",782,1,433.1499938964844,Churned/Lost
C4099,"Customer C4099",866,1,1754.9599609375,Churned/Lost
C3423,"Customer C3423",130,1,5364.56005859375,Potential/Standard
C3127,"Customer C3127",723,1,295.55999755859375,Churned/Lost
C3834,"Customer C3834",871,1,719.5499877929688,Churned/Lost
C2424,"Customer C2424",348,1,3680.949951171875,"At Risk (High Value)"
C5589,"Customer C5589",444,1,1409.8199462890625,Churned/Lost
C7460,"Customer C7460",247,1,1664.3399658203125,Potential/Standard
C2576,"Customer C2576",314,1,297.05999755859375,Potential/Standard
C3578,"Customer C3578",705,1,2959.260009765625,"At Risk (High Value)"
C8457,"Customer C8457",655,1,317.55999755859375,Churned/Lost
C3411,"Customer C3411",449,1,4707.1201171875,"At Risk (High Value)"
C9624,"Customer C9624",315,1,4253.27978515625,"At Risk (High Value)"
C3846,"Customer C3846",569,1,635.8499755859375,Churned/Lost
C2970,"Customer C2970",591,1,417.9200134277344,Churned/Lost
C7397,"Customer C7397",800,1,891.7999877929688,Churned/Lost
C7476,"Customer C7476",137,1,117.5,Potential/Standard
C4936,"Customer C4936",385,1,181.44000244140625,Churned/Lost
C1147,"Customer C1147",252,1,2195.340087890625,"At Risk (High Value)"
C8351,"Customer C8351",431,1,4736.89990234375,"At Risk (High Value)"
C2503,"Customer C2503",261,1,2625,"At Risk (High Value)"
C3964,"Customer C3964",576,1,72.6500015258789,Churned/Lost
C8498,"Customer C8498",588,1,74.97000122070312,Churned/Lost
C2039,"Customer C2039",169,1,5199.669921875,Potential/Standard
C6116,"Customer C6116",378,1,3120,"At Risk (High Value)"
C8532,"Customer C8532",378,1,5517.330078125,"At Risk (High Value)"
C5230,"Customer C5230",31,1,4742.64013671875,Potential/Standard
C5408,"Customer C5408",302,1,502.0299987792969,Potential/Standard
C5392,"Customer C5392",308,1,662.1400146484375,Potential/Standard
C8238,"Customer C8238",777,1,39.2400016784668,Churned/Lost
C8831,"Customer C8831",875,1,1292.1199951171875,Churned/Lost
C6514,"Customer C6514",326,1,649.2999877929688,Potential/Standard
